"Reporter","Product","Partner","Tariff Year","DutyType","Reporter Name","Product Name","Partner Name","Simple Average","Nbr of Total Lines","Weighted Average"
"392","270900","840",2023,"AHS","Japan","270900 --  Petroleum oils and oils obtained from b","United States",0,2,0
"392","270900","840",2023,"BND","Japan","270900 --  Petroleum oils and oils obtained from b","United States",,,
"392","270900","840",2023,"MFN","Japan","270900 --  Petroleum oils and oils obtained from b","United States",0,2,0
"410","270900","012",2023,"AHS","Korea, Rep.","270900 --  Petroleum oils and oils obtained from b","Algeria",3,10,3
"410","270900","012",2023,"BND","Korea, Rep.","270900 --  Petroleum oils and oils obtained from b","Algeria",,,
"410","270900","012",2023,"MFN","Korea, Rep.","270900 --  Petroleum oils and oils obtained from b","Algeria",3,10,3
"410","270900","032",2023,"AHS","Korea, Rep.","270900 --  Petroleum oils and oils obtained from b","Argentina",3,10,3
"410","270900","032",2023,"BND","Korea, Rep.","270900 --  Petroleum oils and oils obtained from b","Argentina",,,
"410","270900","032",2023,"MFN","Korea, Rep.","270900 --  Petroleum oils and oils obtained from b","Argentina",3,10,3
"410","270900","036",2023,"AHS","Korea, Rep.","270900 --  Petroleum oils and oils obtained from b","Australia",0,10,0
"410","270900","036",2023,"BND","Korea, Rep.","270900 --  Petroleum oils and oils obtained from b","Australia",,,
"410","270900","036",2023,"MFN","Korea, Rep.","270900 --  Petroleum oils and oils obtained from b","Australia",3,10,3
"410","270900","076",2023,"AHS","Korea, Rep.","270900 --  Petroleum oils and oils obtained from b","Brazil",3,10,3
"410","270900","076",2023,"BND","Korea, Rep.","270900 --  Petroleum oils and oils obtained from b","Brazil",,,
"410","270900","076",2023,"MFN","Korea, Rep.","270900 --  Petroleum oils and oils obtained from b","Brazil",3,10,3
"410","270900","120",2023,"AHS","Korea, Rep.","270900 --  Petroleum oils and oils obtained from b","Cameroon",3,10,3
"410","270900","120",2023,"BND","Korea, Rep.","270900 --  Petroleum oils and oils obtained from b","Cameroon",,,
"410","270900","120",2023,"MFN","Korea, Rep.","270900 --  Petroleum oils and oils obtained from b","Cameroon",3,10,3
"410","270900","124",2023,"AHS","Korea, Rep.","270900 --  Petroleum oils and oils obtained from b","Canada",0,10,0
"410","270900","124",2023,"BND","Korea, Rep.","270900 --  Petroleum oils and oils obtained from b","Canada",,,
"410","270900","124",2023,"MFN","Korea, Rep.","270900 --  Petroleum oils and oils obtained from b","Canada",3,10,3
"410","270900","170",2023,"AHS","Korea, Rep.","270900 --  Petroleum oils and oils obtained from b","Colombia",0,10,0
"410","270900","170",2023,"BND","Korea, Rep.","270900 --  Petroleum oils and oils obtained from b","Colombia",,,
"410","270900","170",2023,"MFN","Korea, Rep.","270900 --  Petroleum oils and oils obtained from b","Colombia",3,10,3
"410","270900","218",2023,"AHS","Korea, Rep.","270900 --  Petroleum oils and oils obtained from b","Ecuador",3,10,3
"410","270900","218",2023,"BND","Korea, Rep.","270900 --  Petroleum oils and oils obtained from b","Ecuador",,,
"410","270900","218",2023,"MFN","Korea, Rep.","270900 --  Petroleum oils and oils obtained from b","Ecuador",3,10,3
"410","270900","266",2023,"AHS","Korea, Rep.","270900 --  Petroleum oils and oils obtained from b","Gabon",3,10,3
"410","270900","266",2023,"BND","Korea, Rep.","270900 --  Petroleum oils and oils obtained from b","Gabon",,,
"410","270900","266",2023,"MFN","Korea, Rep.","270900 --  Petroleum oils and oils obtained from b","Gabon",3,10,3
"410","270900","360",2023,"AHS","Korea, Rep.","270900 --  Petroleum oils and oils obtained from b","Indonesia",0,10,0
"410","270900","360",2023,"BND","Korea, Rep.","270900 --  Petroleum oils and oils obtained from b","Indonesia",,,
"410","270900","360",2023,"MFN","Korea, Rep.","270900 --  Petroleum oils and oils obtained from b","Indonesia",3,10,3
"410","270900","368",2023,"AHS","Korea, Rep.","270900 --  Petroleum oils and oils obtained from b","Iraq",3,10,3
"410","270900","368",2023,"BND","Korea, Rep.","270900 --  Petroleum oils and oils obtained from b","Iraq",,,
"410","270900","368",2023,"MFN","Korea, Rep.","270900 --  Petroleum oils and oils obtained from b","Iraq",3,10,3
"410","270900","414",2023,"AHS","Korea, Rep.","270900 --  Petroleum oils and oils obtained from b","Kuwait",3,10,3
"410","270900","414",2023,"BND","Korea, Rep.","270900 --  Petroleum oils and oils obtained from b","Kuwait",,,
"410","270900","414",2023,"MFN","Korea, Rep.","270900 --  Petroleum oils and oils obtained from b","Kuwait",3,10,3
"410","270900","484",2023,"AHS","Korea, Rep.","270900 --  Petroleum oils and oils obtained from b","Mexico",3,10,3
"410","270900","484",2023,"BND","Korea, Rep.","270900 --  Petroleum oils and oils obtained from b","Mexico",,,
"410","270900","484",2023,"MFN","Korea, Rep.","270900 --  Petroleum oils and oils obtained from b","Mexico",3,10,3
"410","270900","512",2023,"AHS","Korea, Rep.","270900 --  Petroleum oils and oils obtained from b","Oman",3,10,3
"410","270900","512",2023,"BND","Korea, Rep.","270900 --  Petroleum oils and oils obtained from b","Oman",,,
"410","270900","512",2023,"MFN","Korea, Rep.","270900 --  Petroleum oils and oils obtained from b","Oman",3,10,3
"410","270900","566",2023,"AHS","Korea, Rep.","270900 --  Petroleum oils and oils obtained from b","Nigeria",3,10,3
"410","270900","566",2023,"BND","Korea, Rep.","270900 --  Petroleum oils and oils obtained from b","Nigeria",,,
"410","270900","566",2023,"MFN","Korea, Rep.","270900 --  Petroleum oils and oils obtained from b","Nigeria",3,10,3
"410","270900","578",2023,"AHS","Korea, Rep.","270900 --  Petroleum oils and oils obtained from b","Norway",0,10,0
"410","270900","578",2023,"BND","Korea, Rep.","270900 --  Petroleum oils and oils obtained from b","Norway",,,
"410","270900","578",2023,"MFN","Korea, Rep.","270900 --  Petroleum oils and oils obtained from b","Norway",3,10,3
"410","270900","634",2023,"AHS","Korea, Rep.","270900 --  Petroleum oils and oils obtained from b","Qatar",3,10,3
"410","270900","634",2023,"BND","Korea, Rep.","270900 --  Petroleum oils and oils obtained from b","Qatar",,,
"410","270900","634",2023,"MFN","Korea, Rep.","270900 --  Petroleum oils and oils obtained from b","Qatar",3,10,3
"410","270900","682",2023,"AHS","Korea, Rep.","270900 --  Petroleum oils and oils obtained from b","Saudi Arabia",3,10,3
"410","270900","682",2023,"BND","Korea, Rep.","270900 --  Petroleum oils and oils obtained from b","Saudi Arabia",,,
"410","270900","682",2023,"MFN","Korea, Rep.","270900 --  Petroleum oils and oils obtained from b","Saudi Arabia",3,10,3
"410","270900","784",2023,"AHS","Korea, Rep.","270900 --  Petroleum oils and oils obtained from b","United Arab Emirates",3,10,3
"410","270900","784",2023,"BND","Korea, Rep.","270900 --  Petroleum oils and oils obtained from b","United Arab Emirates",,,
"410","270900","784",2023,"MFN","Korea, Rep.","270900 --  Petroleum oils and oils obtained from b","United Arab Emirates",3,10,3
"410","270900","826",2023,"AHS","Korea, Rep.","270900 --  Petroleum oils and oils obtained from b","United Kingdom",0,10,0
"410","270900","826",2023,"BND","Korea, Rep.","270900 --  Petroleum oils and oils obtained from b","United Kingdom",,,
"410","270900","826",2023,"MFN","Korea, Rep.","270900 --  Petroleum oils and oils obtained from b","United Kingdom",3,10,3
"410","270900","840",2023,"AHS","Korea, Rep.","270900 --  Petroleum oils and oils obtained from b","United States",0,10,0
"410","270900","840",2023,"BND","Korea, Rep.","270900 --  Petroleum oils and oils obtained from b","United States",,,
"410","270900","840",2023,"MFN","Korea, Rep.","270900 --  Petroleum oils and oils obtained from b","United States",3,10,3
"458","270900","032",2023,"AHS","Malaysia","270900 --  Petroleum oils and oils obtained from b","Argentina",3.33,3,3.33
"458","270900","032",2023,"BND","Malaysia","270900 --  Petroleum oils and oils obtained from b","Argentina",,,
"458","270900","032",2023,"MFN","Malaysia","270900 --  Petroleum oils and oils obtained from b","Argentina",3.33,3,3.33
"458","270900","036",2023,"AHS","Malaysia","270900 --  Petroleum oils and oils obtained from b","Australia",3.33,3,3.33
"458","270900","036",2023,"BND","Malaysia","270900 --  Petroleum oils and oils obtained from b","Australia",,,
"458","270900","036",2023,"MFN","Malaysia","270900 --  Petroleum oils and oils obtained from b","Australia",3.33,3,3.33
"458","270900","076",2023,"AHS","Malaysia","270900 --  Petroleum oils and oils obtained from b","Brazil",3.33,3,3.33
"458","270900","076",2023,"BND","Malaysia","270900 --  Petroleum oils and oils obtained from b","Brazil",,,
"458","270900","076",2023,"MFN","Malaysia","270900 --  Petroleum oils and oils obtained from b","Brazil",3.33,3,3.33
"458","270900","120",2023,"AHS","Malaysia","270900 --  Petroleum oils and oils obtained from b","Cameroon",3.33,3,3.33
"458","270900","120",2023,"BND","Malaysia","270900 --  Petroleum oils and oils obtained from b","Cameroon",,,
"458","270900","120",2023,"MFN","Malaysia","270900 --  Petroleum oils and oils obtained from b","Cameroon",3.33,3,3.33
"458","270900","170",2023,"AHS","Malaysia","270900 --  Petroleum oils and oils obtained from b","Colombia",3.33,3,3.33
"458","270900","170",2023,"BND","Malaysia","270900 --  Petroleum oils and oils obtained from b","Colombia",,,
"458","270900","170",2023,"MFN","Malaysia","270900 --  Petroleum oils and oils obtained from b","Colombia",3.33,3,3.33
"458","270900","178",2023,"AHS","Malaysia","270900 --  Petroleum oils and oils obtained from b","Congo, Rep.",3.33,3,3.33
"458","270900","178",2023,"BND","Malaysia","270900 --  Petroleum oils and oils obtained from b","Congo, Rep.",,,
"458","270900","178",2023,"MFN","Malaysia","270900 --  Petroleum oils and oils obtained from b","Congo, Rep.",3.33,3,3.33
"458","270900","266",2023,"AHS","Malaysia","270900 --  Petroleum oils and oils obtained from b","Gabon",3.33,3,3.33
"458","270900","266",2023,"BND","Malaysia","270900 --  Petroleum oils and oils obtained from b","Gabon",,,
"458","270900","266",2023,"MFN","Malaysia","270900 --  Petroleum oils and oils obtained from b","Gabon",3.33,3,3.33
"458","270900","360",2023,"AHS","Malaysia","270900 --  Petroleum oils and oils obtained from b","Indonesia",3.33,3,3.33
"458","270900","360",2023,"BND","Malaysia","270900 --  Petroleum oils and oils obtained from b","Indonesia",,,
"458","270900","360",2023,"MFN","Malaysia","270900 --  Petroleum oils and oils obtained from b","Indonesia",3.33,3,3.33
"458","270900","414",2023,"AHS","Malaysia","270900 --  Petroleum oils and oils obtained from b","Kuwait",3.33,3,3.33
"458","270900","414",2023,"BND","Malaysia","270900 --  Petroleum oils and oils obtained from b","Kuwait",,,
"458","270900","414",2023,"MFN","Malaysia","270900 --  Petroleum oils and oils obtained from b","Kuwait",3.33,3,3.33
"458","270900","434",2023,"AHS","Malaysia","270900 --  Petroleum oils and oils obtained from b","Libya",3.33,3,3.33
"458","270900","434",2023,"BND","Malaysia","270900 --  Petroleum oils and oils obtained from b","Libya",,,
"458","270900","434",2023,"MFN","Malaysia","270900 --  Petroleum oils and oils obtained from b","Libya",3.33,3,3.33
"458","270900","512",2023,"AHS","Malaysia","270900 --  Petroleum oils and oils obtained from b","Oman",3.33,3,3.33
"458","270900","512",2023,"BND","Malaysia","270900 --  Petroleum oils and oils obtained from b","Oman",,,
"458","270900","512",2023,"MFN","Malaysia","270900 --  Petroleum oils and oils obtained from b","Oman",3.33,3,3.33
"458","270900","566",2023,"AHS","Malaysia","270900 --  Petroleum oils and oils obtained from b","Nigeria",3.33,3,3.33
"458","270900","566",2023,"BND","Malaysia","270900 --  Petroleum oils and oils obtained from b","Nigeria",,,
"458","270900","566",2023,"MFN","Malaysia","270900 --  Petroleum oils and oils obtained from b","Nigeria",3.33,3,3.33
"458","270900","578",2023,"AHS","Malaysia","270900 --  Petroleum oils and oils obtained from b","Norway",3.33,3,3.33
"458","270900","578",2023,"BND","Malaysia","270900 --  Petroleum oils and oils obtained from b","Norway",,,
"458","270900","578",2023,"MFN","Malaysia","270900 --  Petroleum oils and oils obtained from b","Norway",3.33,3,3.33
"458","270900","634",2023,"AHS","Malaysia","270900 --  Petroleum oils and oils obtained from b","Qatar",3.33,3,3.33
"458","270900","634",2023,"BND","Malaysia","270900 --  Petroleum oils and oils obtained from b","Qatar",,,
"458","270900","634",2023,"MFN","Malaysia","270900 --  Petroleum oils and oils obtained from b","Qatar",3.33,3,3.33
"458","270900","682",2023,"AHS","Malaysia","270900 --  Petroleum oils and oils obtained from b","Saudi Arabia",3.33,3,3.33
"458","270900","682",2023,"BND","Malaysia","270900 --  Petroleum oils and oils obtained from b","Saudi Arabia",,,
"458","270900","682",2023,"MFN","Malaysia","270900 --  Petroleum oils and oils obtained from b","Saudi Arabia",3.33,3,3.33
"458","270900","729",2023,"AHS","Malaysia","270900 --  Petroleum oils and oils obtained from b","Sudan",3.33,3,3.33
"458","270900","729",2023,"BND","Malaysia","270900 --  Petroleum oils and oils obtained from b","Sudan",,,
"458","270900","729",2023,"MFN","Malaysia","270900 --  Petroleum oils and oils obtained from b","Sudan",3.33,3,3.33
"458","270900","784",2023,"AHS","Malaysia","270900 --  Petroleum oils and oils obtained from b","United Arab Emirates",3.33,3,3.33
"458","270900","784",2023,"BND","Malaysia","270900 --  Petroleum oils and oils obtained from b","United Arab Emirates",,,
"458","270900","784",2023,"MFN","Malaysia","270900 --  Petroleum oils and oils obtained from b","United Arab Emirates",3.33,3,3.33
"458","270900","840",2023,"AHS","Malaysia","270900 --  Petroleum oils and oils obtained from b","United States",3.33,3,3.33
"458","270900","840",2023,"BND","Malaysia","270900 --  Petroleum oils and oils obtained from b","United States",,,
"458","270900","840",2023,"MFN","Malaysia","270900 --  Petroleum oils and oils obtained from b","United States",3.33,3,3.33
"528","270900","012",2023,"AHS","Netherlands","270900 --  Petroleum oils and oils obtained from b","Algeria",0,2,0
"528","270900","012",2023,"BND","Netherlands","270900 --  Petroleum oils and oils obtained from b","Algeria",,,
"528","270900","012",2023,"MFN","Netherlands","270900 --  Petroleum oils and oils obtained from b","Algeria",0,2,0
"528","270900","024",2023,"AHS","Netherlands","270900 --  Petroleum oils and oils obtained from b","Angola",0,2,0
"528","270900","024",2023,"BND","Netherlands","270900 --  Petroleum oils and oils obtained from b","Angola",,,
"528","270900","024",2023,"MFN","Netherlands","270900 --  Petroleum oils and oils obtained from b","Angola",0,2,0
"528","270900","032",2023,"AHS","Netherlands","270900 --  Petroleum oils and oils obtained from b","Argentina",0,2,0
"528","270900","032",2023,"BND","Netherlands","270900 --  Petroleum oils and oils obtained from b","Argentina",,,
"528","270900","032",2023,"MFN","Netherlands","270900 --  Petroleum oils and oils obtained from b","Argentina",0,2,0
"528","270900","076",2023,"AHS","Netherlands","270900 --  Petroleum oils and oils obtained from b","Brazil",0,2,0
"528","270900","076",2023,"BND","Netherlands","270900 --  Petroleum oils and oils obtained from b","Brazil",,,
"528","270900","076",2023,"MFN","Netherlands","270900 --  Petroleum oils and oils obtained from b","Brazil",0,2,0
"528","270900","120",2023,"AHS","Netherlands","270900 --  Petroleum oils and oils obtained from b","Cameroon",0,2,0
"528","270900","120",2023,"BND","Netherlands","270900 --  Petroleum oils and oils obtained from b","Cameroon",,,
"528","270900","120",2023,"MFN","Netherlands","270900 --  Petroleum oils and oils obtained from b","Cameroon",0,2,0
"528","270900","124",2023,"AHS","Netherlands","270900 --  Petroleum oils and oils obtained from b","Canada",0,2,0
"528","270900","124",2023,"BND","Netherlands","270900 --  Petroleum oils and oils obtained from b","Canada",,,
"528","270900","124",2023,"MFN","Netherlands","270900 --  Petroleum oils and oils obtained from b","Canada",0,2,0
"528","270900","170",2023,"AHS","Netherlands","270900 --  Petroleum oils and oils obtained from b","Colombia",0,2,0
"528","270900","170",2023,"BND","Netherlands","270900 --  Petroleum oils and oils obtained from b","Colombia",,,
"528","270900","170",2023,"MFN","Netherlands","270900 --  Petroleum oils and oils obtained from b","Colombia",0,2,0
"528","270900","178",2023,"AHS","Netherlands","270900 --  Petroleum oils and oils obtained from b","Congo, Rep.",0,2,0
"528","270900","178",2023,"BND","Netherlands","270900 --  Petroleum oils and oils obtained from b","Congo, Rep.",,,
"528","270900","178",2023,"MFN","Netherlands","270900 --  Petroleum oils and oils obtained from b","Congo, Rep.",0,2,0
"528","270900","266",2023,"AHS","Netherlands","270900 --  Petroleum oils and oils obtained from b","Gabon",0,2,0
"528","270900","266",2023,"BND","Netherlands","270900 --  Petroleum oils and oils obtained from b","Gabon",,,
"528","270900","266",2023,"MFN","Netherlands","270900 --  Petroleum oils and oils obtained from b","Gabon",0,2,0
"528","270900","328",2023,"AHS","Netherlands","270900 --  Petroleum oils and oils obtained from b","Guyana",0,2,0
"528","270900","328",2023,"BND","Netherlands","270900 --  Petroleum oils and oils obtained from b","Guyana",,,
"528","270900","328",2023,"MFN","Netherlands","270900 --  Petroleum oils and oils obtained from b","Guyana",0,2,0
"528","270900","360",2023,"AHS","Netherlands","270900 --  Petroleum oils and oils obtained from b","Indonesia",0,2,0
"528","270900","360",2023,"BND","Netherlands","270900 --  Petroleum oils and oils obtained from b","Indonesia",,,
"528","270900","360",2023,"MFN","Netherlands","270900 --  Petroleum oils and oils obtained from b","Indonesia",0,2,0
"528","270900","368",2023,"AHS","Netherlands","270900 --  Petroleum oils and oils obtained from b","Iraq",0,2,0
"528","270900","368",2023,"BND","Netherlands","270900 --  Petroleum oils and oils obtained from b","Iraq",,,
"528","270900","368",2023,"MFN","Netherlands","270900 --  Petroleum oils and oils obtained from b","Iraq",0,2,0
"528","270900","414",2023,"AHS","Netherlands","270900 --  Petroleum oils and oils obtained from b","Kuwait",0,2,0
"528","270900","414",2023,"BND","Netherlands","270900 --  Petroleum oils and oils obtained from b","Kuwait",,,
"528","270900","414",2023,"MFN","Netherlands","270900 --  Petroleum oils and oils obtained from b","Kuwait",0,2,0
"528","270900","434",2023,"AHS","Netherlands","270900 --  Petroleum oils and oils obtained from b","Libya",0,2,0
"528","270900","434",2023,"BND","Netherlands","270900 --  Petroleum oils and oils obtained from b","Libya",,,
"528","270900","434",2023,"MFN","Netherlands","270900 --  Petroleum oils and oils obtained from b","Libya",0,2,0
"528","270900","484",2023,"AHS","Netherlands","270900 --  Petroleum oils and oils obtained from b","Mexico",0,2,0
"528","270900","484",2023,"BND","Netherlands","270900 --  Petroleum oils and oils obtained from b","Mexico",,,
"528","270900","484",2023,"MFN","Netherlands","270900 --  Petroleum oils and oils obtained from b","Mexico",0,2,0
"528","270900","512",2023,"AHS","Netherlands","270900 --  Petroleum oils and oils obtained from b","Oman",0,2,0
"528","270900","512",2023,"BND","Netherlands","270900 --  Petroleum oils and oils obtained from b","Oman",,,
"528","270900","512",2023,"MFN","Netherlands","270900 --  Petroleum oils and oils obtained from b","Oman",0,2,0
"528","270900","566",2023,"AHS","Netherlands","270900 --  Petroleum oils and oils obtained from b","Nigeria",0,2,0
"528","270900","566",2023,"BND","Netherlands","270900 --  Petroleum oils and oils obtained from b","Nigeria",,,
"528","270900","566",2023,"MFN","Netherlands","270900 --  Petroleum oils and oils obtained from b","Nigeria",0,2,0
"528","270900","578",2023,"AHS","Netherlands","270900 --  Petroleum oils and oils obtained from b","Norway",0,2,0
"528","270900","578",2023,"BND","Netherlands","270900 --  Petroleum oils and oils obtained from b","Norway",,,
"528","270900","578",2023,"MFN","Netherlands","270900 --  Petroleum oils and oils obtained from b","Norway",0,2,0
"528","270900","634",2023,"AHS","Netherlands","270900 --  Petroleum oils and oils obtained from b","Qatar",0,2,0
"528","270900","634",2023,"BND","Netherlands","270900 --  Petroleum oils and oils obtained from b","Qatar",,,
"528","270900","634",2023,"MFN","Netherlands","270900 --  Petroleum oils and oils obtained from b","Qatar",0,2,0
"528","270900","643",2023,"AHS","Netherlands","270900 --  Petroleum oils and oils obtained from b","Russian Federation",0,2,0
"528","270900","643",2023,"BND","Netherlands","270900 --  Petroleum oils and oils obtained from b","Russian Federation",,,
"528","270900","643",2023,"MFN","Netherlands","270900 --  Petroleum oils and oils obtained from b","Russian Federation",0,2,0
"528","270900","682",2023,"AHS","Netherlands","270900 --  Petroleum oils and oils obtained from b","Saudi Arabia",0,2,0
"528","270900","682",2023,"BND","Netherlands","270900 --  Petroleum oils and oils obtained from b","Saudi Arabia",,,
"528","270900","682",2023,"MFN","Netherlands","270900 --  Petroleum oils and oils obtained from b","Saudi Arabia",0,2,0
"528","270900","710",2023,"AHS","Netherlands","270900 --  Petroleum oils and oils obtained from b","South Africa",0,2,0
"528","270900","710",2023,"BND","Netherlands","270900 --  Petroleum oils and oils obtained from b","South Africa",,,
"528","270900","710",2023,"MFN","Netherlands","270900 --  Petroleum oils and oils obtained from b","South Africa",0,2,0
"528","270900","784",2023,"AHS","Netherlands","270900 --  Petroleum oils and oils obtained from b","United Arab Emirates",0,2,0
"528","270900","784",2023,"BND","Netherlands","270900 --  Petroleum oils and oils obtained from b","United Arab Emirates",,,
"528","270900","784",2023,"MFN","Netherlands","270900 --  Petroleum oils and oils obtained from b","United Arab Emirates",0,2,0
"528","270900","792",2023,"AHS","Netherlands","270900 --  Petroleum oils and oils obtained from b","Turkey",0,2,0
"528","270900","792",2023,"BND","Netherlands","270900 --  Petroleum oils and oils obtained from b","Turkey",,,
"528","270900","792",2023,"MFN","Netherlands","270900 --  Petroleum oils and oils obtained from b","Turkey",0,2,0
"528","270900","826",2023,"AHS","Netherlands","270900 --  Petroleum oils and oils obtained from b","United Kingdom",0,2,0
"528","270900","826",2023,"BND","Netherlands","270900 --  Petroleum oils and oils obtained from b","United Kingdom",,,
"528","270900","826",2023,"MFN","Netherlands","270900 --  Petroleum oils and oils obtained from b","United Kingdom",0,2,0
"528","270900","840",2023,"AHS","Netherlands","270900 --  Petroleum oils and oils obtained from b","United States",0,2,0
"528","270900","840",2023,"BND","Netherlands","270900 --  Petroleum oils and oils obtained from b","United States",,,
"528","270900","840",2023,"MFN","Netherlands","270900 --  Petroleum oils and oils obtained from b","United States",0,2,0
"586","270900","414",2023,"AHS","Pakistan","270900 --  Petroleum oils and oils obtained from b","Kuwait",3,1,3
"586","270900","414",2023,"BND","Pakistan","270900 --  Petroleum oils and oils obtained from b","Kuwait",,,
"586","270900","414",2023,"MFN","Pakistan","270900 --  Petroleum oils and oils obtained from b","Kuwait",3,1,3
"586","270900","634",2023,"AHS","Pakistan","270900 --  Petroleum oils and oils obtained from b","Qatar",3,1,3
"586","270900","634",2023,"BND","Pakistan","270900 --  Petroleum oils and oils obtained from b","Qatar",,,
"586","270900","634",2023,"MFN","Pakistan","270900 --  Petroleum oils and oils obtained from b","Qatar",3,1,3
"586","270900","643",2023,"AHS","Pakistan","270900 --  Petroleum oils and oils obtained from b","Russian Federation",3,1,3
"586","270900","643",2023,"BND","Pakistan","270900 --  Petroleum oils and oils obtained from b","Russian Federation",,,
"586","270900","643",2023,"MFN","Pakistan","270900 --  Petroleum oils and oils obtained from b","Russian Federation",3,1,3
"586","270900","682",2023,"AHS","Pakistan","270900 --  Petroleum oils and oils obtained from b","Saudi Arabia",3,1,3
"586","270900","682",2023,"BND","Pakistan","270900 --  Petroleum oils and oils obtained from b","Saudi Arabia",,,
"586","270900","682",2023,"MFN","Pakistan","270900 --  Petroleum oils and oils obtained from b","Saudi Arabia",3,1,3
"586","270900","784",2023,"AHS","Pakistan","270900 --  Petroleum oils and oils obtained from b","United Arab Emirates",3,1,3
"586","270900","784",2023,"BND","Pakistan","270900 --  Petroleum oils and oils obtained from b","United Arab Emirates",,,
"586","270900","784",2023,"MFN","Pakistan","270900 --  Petroleum oils and oils obtained from b","United Arab Emirates",3,1,3
"616","270900","328",2023,"AHS","Poland","270900 --  Petroleum oils and oils obtained from b","Guyana",0,2,0
"616","270900","328",2023,"BND","Poland","270900 --  Petroleum oils and oils obtained from b","Guyana",,,
"616","270900","328",2023,"MFN","Poland","270900 --  Petroleum oils and oils obtained from b","Guyana",0,2,0
"616","270900","566",2023,"AHS","Poland","270900 --  Petroleum oils and oils obtained from b","Nigeria",0,2,0
"616","270900","566",2023,"BND","Poland","270900 --  Petroleum oils and oils obtained from b","Nigeria",,,
"616","270900","566",2023,"MFN","Poland","270900 --  Petroleum oils and oils obtained from b","Nigeria",0,2,0
"616","270900","578",2023,"AHS","Poland","270900 --  Petroleum oils and oils obtained from b","Norway",0,2,0
"616","270900","578",2023,"BND","Poland","270900 --  Petroleum oils and oils obtained from b","Norway",,,
"616","270900","578",2023,"MFN","Poland","270900 --  Petroleum oils and oils obtained from b","Norway",0,2,0
"616","270900","643",2023,"AHS","Poland","270900 --  Petroleum oils and oils obtained from b","Russian Federation",0,2,0
"616","270900","643",2023,"BND","Poland","270900 --  Petroleum oils and oils obtained from b","Russian Federation",,,
"616","270900","643",2023,"MFN","Poland","270900 --  Petroleum oils and oils obtained from b","Russian Federation",0,2,0
"616","270900","682",2023,"AHS","Poland","270900 --  Petroleum oils and oils obtained from b","Saudi Arabia",0,2,0
"616","270900","682",2023,"BND","Poland","270900 --  Petroleum oils and oils obtained from b","Saudi Arabia",,,
"616","270900","682",2023,"MFN","Poland","270900 --  Petroleum oils and oils obtained from b","Saudi Arabia",0,2,0
"616","270900","826",2023,"AHS","Poland","270900 --  Petroleum oils and oils obtained from b","United Kingdom",0,2,0
"616","270900","826",2023,"BND","Poland","270900 --  Petroleum oils and oils obtained from b","United Kingdom",,,
"616","270900","826",2023,"MFN","Poland","270900 --  Petroleum oils and oils obtained from b","United Kingdom",0,2,0
"616","270900","840",2023,"AHS","Poland","270900 --  Petroleum oils and oils obtained from b","United States",0,2,0
"616","270900","840",2023,"BND","Poland","270900 --  Petroleum oils and oils obtained from b","United States",,,
"616","270900","840",2023,"MFN","Poland","270900 --  Petroleum oils and oils obtained from b","United States",0,2,0
"620","270900","012",2023,"AHS","Portugal","270900 --  Petroleum oils and oils obtained from b","Algeria",0,2,0
"620","270900","012",2023,"BND","Portugal","270900 --  Petroleum oils and oils obtained from b","Algeria",,,
"620","270900","012",2023,"MFN","Portugal","270900 --  Petroleum oils and oils obtained from b","Algeria",0,2,0
"620","270900","024",2023,"AHS","Portugal","270900 --  Petroleum oils and oils obtained from b","Angola",0,2,0
"620","270900","024",2023,"BND","Portugal","270900 --  Petroleum oils and oils obtained from b","Angola",,,
"620","270900","024",2023,"MFN","Portugal","270900 --  Petroleum oils and oils obtained from b","Angola",0,2,0
"620","270900","076",2023,"AHS","Portugal","270900 --  Petroleum oils and oils obtained from b","Brazil",0,2,0
"620","270900","076",2023,"BND","Portugal","270900 --  Petroleum oils and oils obtained from b","Brazil",,,
"620","270900","076",2023,"MFN","Portugal","270900 --  Petroleum oils and oils obtained from b","Brazil",0,2,0
"620","270900","178",2023,"AHS","Portugal","270900 --  Petroleum oils and oils obtained from b","Congo, Rep.",0,2,0
"620","270900","178",2023,"BND","Portugal","270900 --  Petroleum oils and oils obtained from b","Congo, Rep.",,,
"620","270900","178",2023,"MFN","Portugal","270900 --  Petroleum oils and oils obtained from b","Congo, Rep.",0,2,0
"620","270900","288",2023,"AHS","Portugal","270900 --  Petroleum oils and oils obtained from b","Ghana",0,2,0
"620","270900","288",2023,"BND","Portugal","270900 --  Petroleum oils and oils obtained from b","Ghana",,,
"620","270900","288",2023,"MFN","Portugal","270900 --  Petroleum oils and oils obtained from b","Ghana",0,2,0
"620","270900","566",2023,"AHS","Portugal","270900 --  Petroleum oils and oils obtained from b","Nigeria",0,2,0
"620","270900","566",2023,"BND","Portugal","270900 --  Petroleum oils and oils obtained from b","Nigeria",,,
"620","270900","566",2023,"MFN","Portugal","270900 --  Petroleum oils and oils obtained from b","Nigeria",0,2,0
"620","270900","578",2023,"AHS","Portugal","270900 --  Petroleum oils and oils obtained from b","Norway",0,2,0
"620","270900","578",2023,"BND","Portugal","270900 --  Petroleum oils and oils obtained from b","Norway",,,
"620","270900","578",2023,"MFN","Portugal","270900 --  Petroleum oils and oils obtained from b","Norway",0,2,0
"620","270900","826",2023,"AHS","Portugal","270900 --  Petroleum oils and oils obtained from b","United Kingdom",0,2,0
